,id,H,error_H,G,error_G,R,observations
0,617,10.45826858207761,7.3389478523878005,9.61264514112885,63.54057351147644,0.10039147041730156,9
1,884,8.961597878707826,2.7342293162056284,0.28396331855226875,1.0766018805995903,0.03618012408349314,9
2,1173,8.469672373916032,0.6635665356035706,-0.3631176190637314,0.4516924893717727,0.33295046998198263,20
3,1208,9.16786984155469,0.6668914580602788,0.38487181171042567,0.27537245123899873,0.20067010271196695,17
4,1867,8.323471913730172,0.28551564761532505,0.0640694310841752,0.12231568952670775,0.5202957259089913,31
5,1870,11.61112996239321,0.9626034923830629,2.3276734473063048,1.8868725851958472,0.011570314593902342,28
6,1873,11.058335372384875,1.50766859398303,1.4506906025801714,1.7805529515365817,-0.00019189558605381407,26
7,2207,8.726747182169012,0.4553695765025094,0.12446136249191872,0.17766236555191606,0.5669693904209331,11
8,2241,8.632527233251354,0.83444677394913,0.3052092493631607,0.3306301421891191,0.16205517077084752,16
9,2357,9.028463414115219,0.6521295825646977,0.2748636578784196,0.2531099070419875,0.3162089939553784,12
10,2363,8.66800030593432,0.19752817072317902,0.073009394183715,0.08335753477691896,0.7792427453034827,20
11,2674,9.080164003614517,0.4405224256932953,0.12697397997549226,0.1811874760799806,0.43019814775022347,18
12,2893,9.20339003693185,1.2057580526188876,0.3917599938184357,0.5032772883995535,0.06931323046502769,18
13,2895,9.842542079472596,1.1429851084155573,-0.012564224882910506,0.49678940362615237,0.15255868913616577,14
14,3240,11.743521171904197,13.429451689811653,4.057300637053299,47.57025347869477,0.0014130913843740656,6
15,3317,8.18657158857189,1.1332104527303783,-0.14628528152253428,0.5933575937695952,0.2135249609623453,11
16,3451,8.785301005619656,0.5489183797332017,0.9147336725897165,0.4028282696563877,0.07159617010132069,29
17,3708,10.580373609884973,2.572849688150568,2.575273715829666,5.650577153047795,0.001819323395480299,7
18,4348,9.508075170633951,1.0759296630454462,0.11121071233520535,0.42258259743177273,0.14963085307695323,14
19,4707,10.77263378965033,2.872229140207592,0.21159371421482287,1.0948126755536036,0.027611903890288003,11
20,4708,9.798343812479311,0.5696667622806828,-0.12242798372978064,0.2817776697698415,0.5460427409555129,10
21,4709,,-5.0502425765806995,-4.370272645494781,21.451658942857478,0.10287777407681664,12
22,4715,9.578816134373955,1.133281453686345,-0.15766282012103128,0.593522878868536,0.16249494142072196,15
23,4722,10.208691259319245,1.442200558488574,0.07976034081936169,0.5830498307650193,0.1713622310333397,8
24,4754,11.78237783927722,5.152059565864955,4.478669124081253,20.29203598040348,0.026811198775625766,10
25,4791,9.809350697845428,0.45488349108861514,-0.2571250719856986,0.27089578905950107,0.4307359213265627,25
26,4792,9.43368993257952,1.545202585579254,-0.570349296543042,1.2807407805684374,0.19422471976852063,10
27,4805,10.233387070240372,0.713626705754566,0.3043578286416387,0.2783806915946435,0.24264409139706888,14
28,4827,9.985617559671665,1.5024363819449242,-0.3575498502254286,0.9710710598061957,0.19691456078948255,9
29,4828,10.41302374430574,0.6751019441084188,0.07755448655956285,0.27832480753850214,0.23770797957327572,20
30,4832,10.245347066020084,0.765163700681311,0.2361054276291726,0.2960091354817216,0.2623191759025011,12
31,4867,11.610554117580609,7.513193871742835,3.4865603568504495,22.776386796861665,0.006569262217268945,11
32,5119,10.093586021104347,1.103493385985155,-0.16655317105499026,0.5828249158986094,0.2750042374022944,9
33,5120,10.587076807874809,0.8560495074955888,0.46084789334281084,0.37979030626268967,0.09558700271867626,21
34,5130,9.425108055128986,0.5145332827526257,-0.3133937214503308,0.32865082972013615,0.41520730432039943,22
35,5144,9.356563710442266,2.298948910550284,0.421436873513228,0.9856947265210283,0.051962914005556304,7
36,5476,11.313922066452998,3.205530957735319,0.9595128332042316,2.492547669335977,0.011964586198860316,8
37,5511,10.85057948883425,4.693094668734251,0.6634209086776386,2.607030096911747,0.005650830419576258,10
38,5638,10.89284867659378,0.5049270883259539,0.4374290531251696,0.21946996103587094,0.23657099477394938,21
39,5648,,-2.145796859135454,-3.976665266274065,8.355120310700556,0.5399949060282728,7
40,6002,10.20645240540469,1.2398690743187957,-0.3467632104309555,0.8047269048722165,0.2626645888108007,9
41,6997,10.473922486486735,0.9609359779706133,-0.04544794762890896,0.4532322823440161,0.27183192008401813,10
42,7352,9.458901706886,0.6491249541783848,-0.4275094215535013,0.46460125329960916,0.5808207800500818,9
43,7815,10.16399584987396,0.4410349698748576,-0.07294611131401316,0.20921739207626613,0.5773128734129949,13
44,9023,9.857634786580993,0.37998168404073634,-0.28475168837407555,0.2332603467462467,0.7580944086706956,10
45,9142,10.844447876882786,1.1756942083738244,0.3405374442336837,0.4715691054150277,0.14169783417356074,10
46,11089,10.615261618841922,0.9821502051141128,-0.09150644880781904,0.4780922273829824,0.21959425414254885,13
47,11509,9.353091225377012,0.6196998488002682,-0.5965639925856518,0.5244561799037432,0.5782833763449398,11
48,11552,10.286589767419956,1.2915945614350453,0.3891256696922892,0.5380318424649201,0.10562343847220557,10
49,11554,12.733940060185331,16.442789931185555,8.014254143278245,118.08085210078877,0.021464984072056215,8
50,12052,10.44685315672754,0.6392453729954142,-0.1805087646270908,0.34334964926697153,0.6650793530115522,6
51,12126,10.021826441329925,0.5700378295647693,-0.08232253745692056,0.2824578694296087,0.4719387890976906,12
52,12242,11.29034498211267,4.695054768092632,0.7441453078241625,2.88309497272132,0.016343499002963724,6
53,12444,10.046686902123632,0.5135635965803905,0.14959540943717559,0.2060444642874329,0.30443699626999043,21
54,12929,10.319732352702895,1.1390873988009413,0.435753410530585,0.4914864899548313,0.06857782185358585,20
55,15502,9.407300471790386,0.5117507724246629,-0.45430775635486287,0.3696076181662604,0.6366969707330326,11
56,15977,10.09940080527927,0.3613923640058931,-0.36357205127149345,0.2374181327052932,0.7305364840461764,13
57,16070,9.586815937436675,0.7649612537241894,-0.057268810665288196,0.359136383083867,0.4509580677700127,8
58,16560,10.339116457890592,0.6799610414953352,-0.35732078195621764,0.4561975556958648,0.41548925978551976,14
59,16956,10.761032883807646,0.611944638718498,0.0726661208114367,0.25251482416058235,0.28599016351411866,19
60,17171,11.528139878565995,1.6360625714663302,1.4924026630514031,1.9991743511155438,0.007989073838246985,18
61,17365,9.744905273247838,3.2098882669991733,-0.6169864598962659,2.764526756581611,0.07180086793695095,8
62,17492,10.864186721856207,1.116719647804882,1.4368911638634032,1.3091652275772339,0.0013993923970365696,19
63,18046,10.121952674984087,0.3916361999647439,-0.2908522867263282,0.2410407404702308,0.6466253680984972,15
64,18493,11.080666675924046,0.6018065062791209,0.4324870571301211,0.2604207349648478,0.19420543608214014,19
65,19020,9.235903213664976,1.4024329028610516,-0.8186608982338586,1.4551157781245248,0.3644277525789039,7
66,22180,10.178611031153373,0.5105088758103835,-0.25790984085603597,0.30132480052944194,0.5130492008197083,15
67,24451,10.61411695808812,0.740096722463168,-0.20706627588960627,0.4196850756161402,0.4064226353145055,11
68,30705,11.008957958715428,0.6737145743441592,0.8893095089033741,0.4857779391689904,0.08119439747501112,20
69,32475,10.81229389510394,0.8002789234677212,-0.2784271529794568,0.499423379577864,0.31698752057435264,14
70,32496,10.227244304365051,0.4904594862472387,-0.145773196752158,0.2564424464882458,0.4799661227488682,16
71,32499,10.837361836120499,0.5739102248774688,0.3447005075953817,0.23429380291643848,0.15732442271987468,31
72,34642,11.009903711420462,0.6478127777229883,0.18850023080359735,0.2570144331695391,0.26489428855573305,16
73,34746,9.806902036160198,0.33436811210439515,0.16778760409513135,0.13343391679683902,0.5783420412018119,17
74,48438,12.522019547884275,7.045350417595251,3.916330861104239,24.16965020128225,0.0053161907398325825,13
75,51365,10.933557974457484,0.584921026398384,0.50922873260886,0.2720833921572071,0.2859105022358206,12
76,54656,10.910770964741642,2.2895165972608282,0.27851143632509784,0.8968879739700371,0.07011148223382824,7
77,76867,10.458948730151603,0.7848985021245171,0.06894467701390125,0.32715778746931085,0.21568170179899016,17
